feature_date,target_date,future_log_return,direction,implied_realized_ratio_20,realized_volatility_20,vvix_level,ma_alignment_score,adx_14,rsp_relative_return_20,sector_volume_breadth,hyg_lqd_relative_return_5,crude_return_5d,outer_fold,actual_up,score,saved_decision_threshold,predicted_up,regime__implied_realized_ratio_20,regime__realized_volatility_20,regime__vvix_level,regime__ma_alignment_score,regime__adx_14,regime__rsp_relative_return_20,regime__sector_volume_breadth,regime__hyg_lqd_relative_return_5,regime__crude_return_5d
2013-10-15,2013-10-16,0.01386925907348073,UP,1.390845537388597,0.008451474084272388,103.37000274658203,0.0,14.595591852503786,0.00015704650895121026,-1.1722941870738004,0.01078071714994339,-0.022277411883188433,1,1,0.9975919723510742,0.3204227089881897,1,HIGH,LOW,HIGH,MID,LOW,MID,LOW,HIGH,MID
2013-10-16,2013-10-17,0.0066610566196149456,UP,1.0723796303380075,0.008640996862015334,85.69999694824219,0.0,14.80651746306445,-0.0003062024194627729,1.1022828304477703,0.005695771801669042,0.006669963914631233,1,1,0.6424834728240967,0.3204227089881897,1,LOW,LOW,MID,MID,LOW,MID,HIGH,HIGH,MID
2013-10-17,2013-10-18,0.006731696931421397,UP,0.9682091678824396,0.008770420504433484,72.69999694824219,1.0,15.54787580797828,0.002263571322668574,1.0591743384678542,3.496352936770315e-05,-0.022978269081041,1,1,0.3610616624355316,0.3204227089881897,1,LOW,LOW,LOW,HIGH,LOW,MID,HIGH,MID,MID
2013-10-21,2013-10-22,0.005774635255459071,UP,0.9980635265170935,0.00830610523107392,75.0199966430664,1.0,17.928020800481715,0.0008954254218527767,-0.22997855667990055,-0.004001861275374316,-0.03164478067074302,1,1,0.0014322188217192888,0.3204227089881897,0,LOW,LOW,LOW,HIGH,LOW,MID,MID,MID,LOW
2013-10-28,2013-10-29,0.005319777444716878,UP,1.036736174534622,0.008087411593425624,70.16000366210938,1.0,24.48857647860259,-0.0032213306986976706,0.31201273208685915,-0.0013648265726346268,-0.0054573244221615,1,1,0.3579522371292114,0.3204227089881897,1,LOW,LOW,LOW,HIGH,MID,MID,MID,MID,MID
2013-10-29,2013-10-30,-0.004979385063899464,DOWN,1.0538737521695063,0.008015671571898288,68.5199966430664,1.0,26.09394752865869,-0.0021726225797486995,0.9001637210995289,0.0019318609991745687,0.004081576038617413,1,0,0.001083933049812913,0.3204227089881897,0,LOW,LOW,LOW,HIGH,MID,MID,HIGH,MID,MID
2013-11-05,2013-11-06,0.0050927786073059,UP,1.266232853918305,0.006601719836824535,67.41000366210938,1.0,28.158705451094534,-0.001104280994743384,-0.445109235506951,0.0023661725363859198,-0.0504360603715139,1,1,0.9543782472610474,0.3204227089881897,1,MID,LOW,LOW,HIGH,MID,MID,MID,MID,LOW
2013-11-06,2013-11-07,-0.012723861244583412,DOWN,1.2112740455742035,0.006589218901867327,67.41000366210938,1.0,28.53208514681134,-0.003726268205854727,0.4306902697664104,0.006203858642031261,-0.020567552750519844,1,0,0.8590764403343201,0.3204227089881897,1,MID,LOW,LOW,HIGH,MID,MID,HIGH,HIGH,MID
2013-11-07,2013-11-08,0.01340092000813424,UP,1.4396114569093639,0.006086695286949862,71.73999786376953,1.0,27.2545126432203,-0.006284544298646864,-1.3064132542962124,0.0029131261598635792,-0.022878533529021996,1,1,0.9941555261611938,0.3204227089881897,1,HIGH,LOW,LOW,HIGH,MID,MID,LOW,HIGH,MID
2013-11-12,2013-11-13,0.007992377337158595,UP,1.288987010618092,0.006265261517658978,69.38999938964844,1.0,23.75951867787802,-0.0039596091789844134,-0.2598231628511699,0.004308805694217851,-0.003540605861385733,1,1,0.9480006098747253,0.3204227089881897,1,MID,LOW,LOW,HIGH,MID,MID,MID,HIGH,MID
2013-11-13,2013-11-14,0.004976939488140353,UP,1.3586658587467788,0.005804855482101134,71.37000274658203,1.0,23.25092205576164,-0.002513405467892506,0.9951829974488076,0.004025851229864442,-0.009752099725997582,1,1,0.9879502058029175,0.3204227089881897,1,MID,LOW,LOW,HIGH,MID,MID,HIGH,HIGH,MID
2013-11-20,2013-11-21,0.008036219496011009,UP,1.4958389681012898,0.0056431250312218165,69.05000305175781,1.0,24.385210481837944,-0.006833912422214393,-0.7879158769234401,-0.002005591480974515,-0.005875722529717145,1,1,0.09581471979618073,0.3204227089881897,0,HIGH,LOW,LOW,HIGH,MID,MID,LOW,MID,MID
2013-11-21,2013-11-22,0.004989996456698458,UP,1.366556692964329,0.005835872251354544,64.94999694824219,1.0,24.040993452635153,-0.0056593000323943606,0.7712938738774194,0.0020483703168112165,0.01775945475746495,1,1,0.3245575428009033,0.3204227089881897,1,MID,LOW,LOW,HIGH,MID,MID,HIGH,MID,MID
2013-12-05,2013-12-06,0.011114930327336266,UP,1.667183063783469,0.005697938784646681,75.80000305175781,1.0,21.669565815878514,-0.005129972327346062,-0.5365188844896569,0.003912803789730254,0.05357664797749787,1,1,0.9929986000061035,0.3204227089881897,1,HIGH,LOW,LOW,HIGH,MID,MID,LOW,HIGH,HIGH
2013-12-10,2013-12-11,-0.011294518887728793,DOWN,1.898344863346007,0.004615850596484655,70.44999694824219,1.0,20.385994335619895,-0.004509269294581529,-0.6362233947887916,0.0009265530310033025,0.0253933066671813,1,0,0.9990695118904114,0.3204227089881897,1,HIGH,LOW,LOW,HIGH,LOW,MID,LOW,MID,HIGH
2013-12-13,2013-12-16,0.006212767889755312,UP,2.0029455831414444,0.004956633396393483,85.38999938964844,0.0,19.63274901437486,-0.004834056242009181,0.17227308931377944,-0.00334533734085229,-0.010810947526063609,1,1,0.9543272256851196,0.3204227089881897,1,HIGH,LOW,MID,MID,LOW,MID,MID,MID,MID
2013-12-17,2013-12-18,0.016928408301777012,UP,2.0198771589520828,0.0050554260476425575,82.2300033569336,0.0,18.0170729134856,0.0003898496461709035,-0.6691626244814262,-0.00426611642671347,-0.013181623379604997,1,1,0.9911921620368958,0.3204227089881897,1,HIGH,LOW,MID,MID,LOW,MID,LOW,MID,MID
2013-12-20,2013-12-23,0.005328372245571922,UP,1.4401773992677684,0.006031814866498454,68.0,0.0,16.96214074840161,0.003066817712159423,0.13839194479611241,-0.004642568670940985,0.02776823214468979,1,1,0.9800772070884705,0.3204227089881897,1,HIGH,LOW,LOW,MID,LOW,MID,MID,MID,HIGH
2013-12-24,2013-12-26,0.0050710757904248675,UP,1.3001217914444843,0.006046864841403294,63.4900016784668,0.0,17.5938233278389,0.005623003481471767,0.32582467891194766,0.00019542835889552364,0.020363155002497364,1,1,0.057842761278152466,0.3204227089881897,0,MID,LOW,LOW,MID,LOW,MID,HIGH,MID,MID
2013-12-30,2013-12-31,0.00472169933228343,UP,1.3972630537804989,0.006113378101017264,69.70999908447266,1.0,20.291412458987175,0.006878523465388357,-0.002990616674658929,0.0003684508897308955,-0.00030208730107058067,1,1,0.5243025422096252,0.3204227089881897,1,HIGH,LOW,LOW,HIGH,LOW,HIGH,MID,MID,MID
2013-12-31,2014-01-02,-0.009629868327046057,DOWN,1.4122251460664288,0.006119978679341633,70.83000183105469,1.0,21.420347000954408,0.0042468994705303804,0.5406054647758771,0.001231446589692227,-0.004966365943077234,1,0,0.8587124943733215,0.3204227089881897,1,HIGH,LOW,LOW,HIGH,MID,MID,HIGH,MID,MID
2014-01-06,2014-01-07,0.006122887751066847,UP,1.3299186227374618,0.006418210600515625,68.33000183105469,1.0,19.763531633584524,0.003501846525498356,-0.3763211377049227,-0.0009718836505483875,-0.07115257777136542,1,1,0.06071924790740013,0.3204227089881897,0,MID,LOW,LOW,HIGH,LOW,MID,MID,MID,LOW
2014-01-10,2014-01-13,-0.013394382993537016,DOWN,1.4467544304235465,0.0052859567774660434,67.73999786376953,1.0,17.90804417269581,0.008614985514085332,1.1374431538250585,0.001214162936016762,-0.013284937849938925,1,0,0.8339899778366089,0.3204227089881897,1,HIGH,LOW,LOW,HIGH,LOW,HIGH,HIGH,MID,MID
2014-01-13,2014-01-14,0.010838707619623187,UP,1.3548218577292135,0.006174696291865245,75.70999908447266,1.0,17.212045276403163,0.006325818483924814,-1.2924762913316958,-0.0017326416541598505,-0.01760016520122834,1,1,0.9995427131652832,0.3204227089881897,1,MID,LOW,LOW,HIGH,LOW,HIGH,LOW,MID,MID
2014-01-14,2014-01-15,0.005375657004934926,UP,1.1816990871088342,0.0065462288979473435,69.30999755859375,1.0,16.565760586988564,0.005821206176188098,0.9959835287722518,0.0019318005298651236,-0.011596842765041864,1,1,0.0018094530096277595,0.3204227089881897,0,MID,LOW,LOW,HIGH,LOW,MID,HIGH,MID,MID
2014-01-22,2014-01-23,-0.008226965035855842,DOWN,1.475405055947035,0.005482182527378544,74.45999908447266,1.0,12.78075296694066,0.002690835150925275,0.32639368538114755,0.0016880980244654042,0.043742521990550856,1,0,0.12514567375183105,0.3204227089881897,0,HIGH,LOW,LOW,HIGH,LOW,MID,HIGH,MID,HIGH
2014-01-23,2014-01-24,-0.021566827807321755,DOWN,1.5167386362885547,0.005719037371627632,78.25,1.0,13.387406338011047,0.0015525890617615586,-1.2400987144598348,-0.005178286125506745,0.032902874701693244,1,0,0.9991940855979919,0.3204227089881897,1,HIGH,LOW,MID,HIGH,LOW,MID,LOW,MID,HIGH
2014-01-24,2014-01-27,-0.004931390760639816,DOWN,1.5321045025631335,0.007458450449720164,97.70999908447266,0.0,15.48778328241771,-0.0011441541596137333,-1.9410394637053878,-0.008357407122081438,0.02812357782386764,1,0,0.8022006154060364,0.3204227089881897,1,HIGH,LOW,HIGH,MID,LOW,MID,LOW,LOW,HIGH
2014-01-27,2014-01-28,0.005937134119493119,UP,1.4917124988585764,0.0073563562613385295,93.5,0.0,18.02692352610235,0.0006771844557178705,-0.7589334513134204,-0.00585750145975074,0.014204020655386637,1,1,0.9923800230026245,0.3204227089881897,1,HIGH,LOW,HIGH,MID,LOW,MID,LOW,MID,MID
2014-01-28,2014-01-29,-0.00965161611537867,DOWN,1.3195170505795366,0.007542960185084307,83.95999908447266,0.0,20.3846966095238,0.0033866648000785114,0.5701215588196047,-0.008975707613348326,0.025157311964575515,1,0,0.11113237589597702,0.3204227089881897,0,MID,LOW,MID,MID,LOW,MID,HIGH,LOW,HIGH
2014-01-29,2014-01-30,0.010544657770921622,UP,1.4081147581198261,0.00776177712443479,92.47000122070312,0.0,22.952067135679936,0.0019156944017653874,-1.3983614912639606,-0.014903770085995296,0.006491828049672287,1,1,0.9550662040710449,0.3204227089881897,1,HIGH,LOW,HIGH,MID,MID,MID,LOW,LOW,MID
2014-01-30,2014-01-31,-0.005875639218870396,DOWN,1.3413557556394282,0.008119901645395448,92.3499984741211,0.0,24.155060682139393,0.004709086828810778,1.2115661689209136,-0.008604953051002489,0.009307187081472601,1,0,0.8346491456031799,0.3204227089881897,1,MID,LOW,HIGH,MID,MID,MID,HIGH,LOW,MID
2014-01-31,2014-02-03,-0.022762410956105997,DOWN,1.456208549948585,0.007963975913881236,99.66000366210938,0.0,25.736763200983926,0.00535795737248149,-0.6940004193324936,-0.005989657361213482,0.008757058858095522,1,0,0.4453357458114624,0.3204227089881897,1,HIGH,LOW,HIGH,MID,MID,MID,LOW,MID,MID
2014-02-03,2014-02-04,0.006980239059416479,UP,1.4544658660272518,0.009285835545602283,106.77999877929688,0.0,28.016952141353734,0.003911464756576118,-2.3710580657989295,-0.018975615172189587,0.007390083894006151,1,1,0.8290135264396667,0.3204227089881897,1,HIGH,LOW,HIGH,MID,MID,MID,LOW,LOW,MID
2014-02-05,2014-02-06,0.013100981927253019,UP,1.3466999315694945,0.009331937214489246,102.87000274658203,-1.0,32.19344744094095,0.005078972257439328,-0.29716005229385245,-0.004348215571722262,0.0002053676014793161,1,1,0.9939042925834656,0.3204227089881897,1,MID,LOW,HIGH,MID,HIGH,MID,MID,MID,MID
2014-02-06,2014-02-07,0.012319547789767769,UP,1.0918383626970345,0.00994092153720748,92.58000183105469,-1.0,32.54681086441847,0.004976296397995135,0.960133223075405,-0.001040673927283004,-0.003978247911653524,1,1,0.8749844431877136,0.3204227089881897,1,LOW,LOW,HIGH,MID,HIGH,MID,HIGH,MID,MID
2014-02-10,2014-02-11,0.010884393064174505,UP,0.924280054125522,0.010400415470912963,79.88999938964844,-1.0,30.129058606465943,0.0026932748028427912,0.38345257075042205,0.01584197428727589,0.03695262197360375,1,1,0.9991662502288818,0.3204227089881897,1,LOW,LOW,MID,MID,HIGH,MID,HIGH,HIGH,HIGH
2014-02-13,2014-02-14,0.005503704430046969,UP,0.8915927833632996,0.009990393742222886,78.41000366210938,-1.0,24.718906430417515,0.005884774607527117,0.7458183204939032,0.006087083994323388,0.025330606087433656,1,1,0.9758412837982178,0.3204227089881897,1,LOW,LOW,MID,MID,MID,MID,HIGH,HIGH,HIGH
2014-02-18,2014-02-19,-0.006643825496230725,DOWN,0.8710022498649652,0.010031292873996832,75.81999969482422,0.0,22.336927701737395,0.006691138137097931,0.42421095802123326,0.002962852173917965,0.023409659767166857,1,0,0.06321236491203308,0.3204227089881897,0,LOW,LOW,LOW,MID,MID,HIGH,HIGH,HIGH,MID
2014-02-19,2014-02-20,0.0058836615608325316,UP,0.9648075315978982,0.010120238389136458,86.2300033569336,0.0,20.866629111219254,0.008702916605642166,-0.6362595342451448,-0.002254846413619934,0.0331641228847271,1,1,0.8244701027870178,0.3204227089881897,1,LOW,LOW,MID,MID,MID,HIGH,LOW,MID,HIGH
2014-02-21,2014-02-24,0.005531490590065675,UP,0.9213710319318331,0.010036706869123639,78.95999908447266,0.0,18.202013574690106,0.011533402675841992,-0.01777004641671011,0.001780396806453539,0.018267587872182228,1,1,0.21903377771377563,0.3204227089881897,0,LOW,LOW,MID,MID,LOW,HIGH,MID,MID,MID
2014-02-26,2014-02-27,0.005233784227441233,UP,1.0640264932191557,0.008495700634068215,79.41999816894531,0.0,16.99774570158555,0.010593380160071553,0.003987928189109178,0.0016554306951505789,-0.006993726826437726,1,1,0.9660991430282593,0.3204227089881897,1,LOW,LOW,MID,MID,LOW,HIGH,MID,MID,MID
2014-02-28,2014-03-03,-0.007056875232514314,DOWN,1.1206926560937516,0.00786939308375748,81.44999694824219,0.0,17.349289644051453,0.008598271238755971,0.8331860772821594,-0.0006940147123914876,0.003808778494108111,1,0,0.9928324222564697,0.3204227089881897,1,MID,LOW,MID,MID,LOW,HIGH,HIGH,MID,MID
2014-03-03,2014-03-04,0.013957742813019232,UP,1.2701650295750917,0.007935230760487192,92.83999633789062,0.0,16.8527698854016,0.007513832355942766,-1.1667424801953854,-0.007875388857516824,0.02021825388745989,2,1,0.6784040927886963,0.5388480722904205,1,MID,LOW,MID,MID,LOW,HIGH,LOW,LOW,HIGH
2014-03-10,2014-03-11,-0.004954899378260192,DOWN,1.7990989230882377,0.004972021804696128,82.3499984741211,1.0,20.590419507246263,0.005192381187185305,-0.1349694601052708,0.010686009223911927,-0.03689017998660284,2,0,0.6165858507156372,0.5388480722904205,1,HIGH,LOW,MID,MID,MID,MID,MID,HIGH,LOW
2014-03-12,2014-03-13,-0.01127653119657927,DOWN,1.8993398398939119,0.004799163995910988,83.44999694824219,1.0,21.132464554534067,0.005982311916495123,-0.15511562335600182,-0.0002604796097167702,-0.0347006253431932,2,0,0.5943781137466431,0.5388480722904205,1,HIGH,LOW,MID,MID,MID,HIGH,MID,MID,LOW
2014-03-14,2014-03-17,0.00900298889015155,UP,2.026354688901784,0.005539772833262099,97.11000061035156,1.0,18.883858567926296,0.006245073924858766,-0.27018577970844837,-0.007399234207782147,-0.0366348847012644,2,1,0.6177075505256653,0.5388480722904205,1,HIGH,LOW,HIGH,MID,MID,HIGH,MID,LOW,LOW
2014-03-17,2014-03-18,0.007112529310234612,UP,1.7108331678346818,0.005758757973178885,87.79000091552734,1.0,18.421480504727757,0.005973595075942905,0.942408409360594,-0.006386068585896262,-0.030524466703264568,2,1,0.6287034153938293,0.5388480722904205,1,HIGH,LOW,MID,MID,LOW,HIGH,HIGH,LOW,LOW
2014-03-18,2014-03-19,-0.005343034619756702,DOWN,1.5401523376748574,0.005938854431111658,81.88999938964844,1.0,18.631996785114627,0.004089567840624798,0.5295956348047267,-0.005092813979547145,-0.0033044824353331754,2,0,0.5183890461921692,0.5388480722904205,0,HIGH,LOW,MID,MID,LOW,MID,HIGH,MID,MID
2014-03-19,2014-03-20,0.005822490887499918,UP,1.6258647609793664,0.005858239182208588,81.3499984741211,1.0,18.035934759330225,0.0017919333080400265,-1.2865916070589176,-0.0011328053515725577,0.023997974343047644,2,1,0.5969683527946472,0.5388480722904205,1,HIGH,LOW,LOW,MID,LOW,MID,LOW,MID,HIGH
2014-03-20,2014-03-21,-0.008289942190954327,DOWN,1.5620601781288992,0.005855562201287055,77.02999877929688,1.0,17.48244859253042,-0.001024974042711825,0.9709509312448815,0.007079222081536033,0.012447697777778481,2,0,0.691256582736969,0.5388480722904205,1,HIGH,LOW,LOW,MID,LOW,MID,HIGH,HIGH,MID
2014-03-25,2014-03-26,-0.007218283562339287,DOWN,1.4114881955312462,0.006257062700895568,74.7699966430664,0.0,15.888113516169952,-0.003501481115793372,0.5967800729765096,0.00017160738236599845,-0.005128418987052512,2,0,0.728782057762146,0.5388480722904205,1,MID,LOW,LOW,MID,LOW,MID,HIGH,MID,MID
2014-03-27,2014-03-28,0.004918018095382473,UP,1.4430271304545128,0.00638223222502155,74.70999908447266,0.0,14.397736767227697,-0.0039627127517159935,-0.6401757269634838,-0.00936285712099019,0.0184350642818753,2,1,0.5488258600234985,0.5388480722904205,1,MID,LOW,LOW,MID,LOW,MID,LOW,LOW,HIGH
2014-03-28,2014-03-31,0.0081610601340628,UP,1.4050482721011393,0.006460594161942205,74.86000061035156,0.0,13.95936360610462,-0.0025854157860170385,0.5926683038313114,-0.0028109257464396173,0.021976712195673993,2,1,0.667655348777771,0.5388480722904205,1,MID,LOW,LOW,MID,LOW,MID,HIGH,MID,HIGH
2014-03-31,2014-04-01,0.006608804693012863,UP,1.3434352717418585,0.006508373271333318,72.19999694824219,0.0,14.072919194197942,-0.0016926696257798246,0.7555125581680462,0.00032953863540646387,0.01968453412835584,2,1,0.5438879132270813,0.5388480722904205,1,MID,LOW,LOW,MID,LOW,MID,HIGH,MID,HIGH
2014-04-03,2014-04-04,-0.01189258073598757,DOWN,1.4223352184369529,0.0059214650378880485,67.7300033569336,0.0,16.658459198139735,0.0010047468324020804,0.02609478037694589,0.005422089275814777,-0.009822948114193236,2,0,0.6628133654594421,0.5388480722904205,1,MID,LOW,LOW,MID,LOW,MID,MID,HIGH,MID
2014-04-04,2014-04-07,-0.011113010807849042,DOWN,1.3528600507597488,0.006500283177435664,69.52999877929688,0.0,15.983380669215002,0.0018749321111571626,-1.0589936429345705,0.0013448033259409018,-0.005226566660168865,2,0,0.46268486976623535,0.5388480722904205,0,MID,LOW,LOW,MID,LOW,MID,LOW,MID,MID
2014-04-08,2014-04-09,0.010693512369671362,UP,1.3503130098529676,0.006946403157151447,71.43000030517578,1.0,15.409699106774006,0.002912071281645256,0.5816094394905225,-0.007587586720770945,0.027881190667711622,2,1,0.5004926323890686,0.5388480722904205,0,MID,LOW,LOW,MID,LOW,MID,HIGH,LOW,HIGH
2014-04-09,2014-04-10,-0.021229657140335145,DOWN,1.1780819930498445,0.007389792522164616,69.19000244140625,1.0,14.435834301332541,0.0016995093896773586,0.5482386993929863,-0.007162959202109212,0.039174339881096136,2,0,0.47965776920318604,0.5388480722904205,0,MID,LOW,LOW,MID,LOW,MID,HIGH,LOW,HIGH
2014-04-10,2014-04-11,-0.009049389440753466,DOWN,1.1852428547301688,0.008445323507487293,78.55999755859375,1.0,14.346938788561436,0.0019247227089655324,-1.2074691516225895,-0.009919287669623992,0.030538978602461242,2,0,0.5222690105438232,0.5388480722904205,0,MID,LOW,LOW,MID,LOW,MID,LOW,LOW,HIGH
2014-04-11,2014-04-14,0.00784752523142513,UP,1.2407789782720984,0.008646094305259892,83.94000244140625,0.0,14.930967247043622,-0.0026691750912958313,-1.3606226562430008,-0.013246235194762746,0.025382058713978833,2,1,0.504795253276825,0.5388480722904205,0,MID,MID,MID,MID,LOW,MID,LOW,LOW,HIGH
2014-04-14,2014-04-15,0.006863863679962793,UP,1.182745544339008,0.00858032949974428,82.19999694824219,0.0,15.473279387062794,-0.0009276700505429815,0.7822601668345323,-0.0062140718115848885,0.03531102357287217,2,1,0.636323094367981,0.5388480722904205,1,MID,MID,MID,MID,LOW,MID,HIGH,MID,HIGH
2014-04-15,2014-04-16,0.010423273290011996,UP,1.1476524559631749,0.008568252033754994,80.66999816894531,0.0,15.374743114068087,-0.002060707137571685,1.2684489583643794,-0.006963153505920443,0.011536189743111148,2,1,0.6434951424598694,0.5388480722904205,1,MID,MID,LOW,MID,LOW,MID,HIGH,LOW,MID
2014-04-24,2014-04-25,-0.008232744912048813,DOWN,1.002730208957222,0.008367964816067625,68.75,0.0,13.776503840837261,0.0018684770732479775,0.04524990995881514,0.0019491124817353704,-0.017696131735038395,2,0,0.7044209241867065,0.5388480722904205,1,LOW,LOW,LOW,MID,LOW,MID,MID,MID,MID
2014-05-05,2014-05-06,-0.008742056756520605,DOWN,1.07280661646566,0.007803748527115865,64.4000015258789,0.0,10.77638473951531,-0.0054474838267223515,0.38356725444687606,-0.006150434206065456,-0.013578413323667124,2,0,0.6884753704071045,0.5388480722904205,1,LOW,LOW,LOW,MID,LOW,LOW,HIGH,MID,MID
2014-05-06,2014-05-07,0.005872040001730826,UP,1.1388081792559357,0.0076335797000016015,64.93000030517578,0.0,10.07361672152659,-0.002922778931267732,-0.5918287947357254,-0.008942642453620588,-0.017731302178562957,2,1,0.6589899063110352,0.5388480722904205,1,LOW,LOW,LOW,MID,LOW,MID,LOW,LOW,MID
2014-05-09,2014-05-12,0.00968895241931179,UP,1.5292037511534136,0.005322269859322048,61.7599983215332,1.0,8.891419185472932,-0.0033434870646253945,0.1616737011674188,0.003537907520796243,0.0023028368378382696,2,1,0.4462537169456482,0.5388480722904205,0,HIGH,LOW,LOW,MID,LOW,MID,MID,HIGH,MID
2014-05-14,2014-05-15,-0.008819074848976698,DOWN,1.5506770926270703,0.004943891593366187,69.02999877929688,1.0,10.497853097742931,-0.002511819772330101,-0.044406569625484976,-0.0013819595994723375,0.01575306878214624,2,0,0.6077316999435425,0.5388480722904205,1,HIGH,LOW,LOW,MID,LOW,MID,MID,MID,MID
2014-05-19,2014-05-20,-0.006324942897985657,DOWN,1.5652942051019003,0.004998334890559656,67.58000183105469,1.0,9.676674522289934,-0.0009850128873489985,0.2943233454473726,-0.0036963048979675407,0.01988258708243401,2,0,0.34064123034477234,0.5388480722904205,0,HIGH,LOW,LOW,MID,LOW,MID,MID,MID,HIGH
2014-05-20,2014-05-21,0.008389142317992792,UP,1.5945614704390927,0.0051199234349877535,68.7699966430664,1.0,9.39574168638642,-0.0033928386243614974,-0.7630741672224248,-0.00283249763659036,0.007250012116810201,2,1,0.5086154341697693,0.5388480722904205,0,HIGH,LOW,LOW,MID,LOW,MID,LOW,MID,MID
